"n","theoretical","observed"
150,0.961724745161223,0.905264410959377
150,0.963342868226835,0.90595526049253
150,0.964962301513696,0.906187875229438
150,0.966583047145342,0.907880477706618
150,0.968205107250474,0.908581706129718
150,0.969828483962979,0.911328471237621
150,0.971453179421944,0.91157735933033
150,0.97307919577167,0.913188759459615
150,0.974706535161697,0.921339839541123
150,0.976335199746813,0.926075197490149
150,0.977965191687077,0.927972769328338
150,0.97959651314783,0.929273507770102
150,0.98122916629972,0.929433093475797
150,0.982863153318712,0.929764234493141
150,0.98449847638611,0.931080042589598
150,0.986135137688574,0.93279641181683
150,0.987773139418135,0.933773440071195
150,0.989412483772215,0.934837436292671
150,0.991053172953643,0.936011139610762
150,0.992695209170675,0.938671562185652
150,0.99433859463701,0.939056853694001
150,0.995983331571809,0.939102906477431
150,0.99762942219971,0.940012939994406
150,0.999276868750853,0.941482129454879
150,1.00092567346089,0.942132806253576
150,1.002575838571,0.944133687123995
150,1.00422736632794,0.945868249441899
150,1.005880258984,0.946243651960161
150,1.00753451879709,0.949602571779754
150,1.00919014803071,0.949975984231136
150,1.01084714895399,0.952446756868586
150,1.01250552384171,0.952870213929493
150,1.01416527497431,0.954149331269153
150,1.01582640463791,0.95595724762205
150,1.01748891512433,0.956910930926642
150,1.01915280873112,0.959081225905772
150,1.02081808776155,0.961362386482383
150,1.02248475452467,0.966486370896249
150,1.02415281133529,0.969667449192427
150,1.02582226051402,0.970371171421481
150,1.02749310438731,0.972002993236481
150,1.02916534528741,0.972071078063852
150,1.03083898555244,0.972492802670685
150,1.0325140275264,0.972848567717727
150,1.03419047355917,0.975450394541821
150,1.03586832600657,0.976001353355874
150,1.03754758723033,0.976907480155694
150,1.03922825959814,0.977230704526557
150,1.04091034548367,0.978239198745638
150,1.04259384726657,0.980025567487807
150,1.04427876733253,0.980346605226378
150,1.04596510807324,0.980554884899512
150,1.04765287188648,0.981096210816111
150,1.04934206117609,0.981528897601444
150,1.05103267835199,0.983018308475434
150,1.05272472583024,0.985245001781146
150,1.05441820603303,0.987638320672704
150,1.05611312138871,0.988058867907535
150,1.05780947433179,0.989784404786513
150,1.05950726730302,0.991154972875219
150,1.06120650274933,0.99400549063094
150,1.06290718312392,0.994612156420648
150,1.06460931088623,0.994819540486333
150,1.06631288850201,0.995555618059563
150,1.0680179184433,0.995705437784802
150,1.06972440318846,0.997620808909977
150,1.07143234522223,0.997925598057176
150,1.0731417470357,0.999186525673661
150,1.07485261112634,1.00296334072405
150,1.07656493999806,1.00363988914173
150,1.0782787361612,1.00841326812988
150,1.07999400213254,1.01120269715003
150,1.08171074043537,1.0119038961378
150,1.08342895359947,1.01220239945506
150,1.08514864416114,1.01269598627995
150,1.08686981466324,1.01340337184247
150,1.08859246765518,1.01366961771106
150,1.09031660569299,1.01379451057891
150,1.0920422313393,1.01541281930397
150,1.09376934716339,1.01824868846254
150,1.09549795574118,1.02161034228702
150,1.09722805965529,1.02274009130795
150,1.09895966149506,1.02305082863485
150,1.10069276385655,1.0268154461059
150,1.10242736934256,1.0304441927701
150,1.10416348056268,1.03082873905672
150,1.10590110013332,1.03318891638572
150,1.10764023067769,1.0333928698668
150,1.10938087482586,1.03392024949166
150,1.11112303521476,1.0348244888838
150,1.11286671448825,1.03529139374135
150,1.11461191529706,1.03607722805177
150,1.11635864029892,1.03767954860764
150,1.11810689215849,1.03880121201143
150,1.11985667354745,1.03954641500147
150,1.12160798714446,1.0439928598363
150,1.12336083563528,1.04554537496704
150,1.12511522171269,1.04696759845582
150,1.12687114807658,1.04831390264627
150,1.12862861743395,1.0485704705978
150,1.13038763249897,1.04925960772689
150,1.13214819599294,1.05716081777737
150,1.13391031064437,1.06056186849821
150,1.135673979189,1.06088806058643
150,1.13743920436979,1.06263193679232
150,1.13920598893698,1.06404057904653
150,1.14097433564812,1.06561166898252
150,1.14274424726805,1.06689207189271
150,1.14451572656898,1.07053329370921
150,1.1462887763305,1.07133380869233
150,1.14806339933957,1.07184885642063
150,1.14983959839059,1.07330174215017
150,1.15161737628542,1.07380778124855
150,1.1533967358334,1.07750257473694
150,1.15517767985135,1.08029734340693
150,1.15696021116364,1.08233637509662
150,1.1587443326022,1.08260746773119
150,1.16053004700655,1.08452435851503
150,1.1623173572238,1.08810714539734
150,1.16410626610872,1.09154323787716
150,1.16589677652374,1.09392258492309
150,1.16768889133899,1.09404948927461
150,1.16948261343232,1.0951945835245
150,1.17127794568932,1.09651607068553
150,1.17307489100337,1.09664160375174
150,1.17487345227566,1.09723395881605
150,1.1766736324152,1.09767109258947
150,1.17847543433887,1.09828575235713
150,1.18027886097143,1.09887549552863
150,1.18208391524558,1.10035267543974
150,1.18389060010196,1.10217706886452
150,1.18569891848916,1.1024312657669
150,1.18750887336382,1.10253890062689
150,1.18932046769058,1.10284451968969
150,1.19113370444216,1.10306883186593
150,1.19294858659937,1.10314428520232
150,1.19476511715113,1.10861891066871
150,1.19658329909453,1.11191957091981
150,1.19840313543483,1.11197056783011
150,1.20022462918551,1.11457124376698
150,1.20204778336828,1.11589194213073
150,1.20387260101312,1.11673494273148
150,1.20569908515833,1.11711460211764
150,1.20752723885052,1.11863082709381
150,1.20935706514467,1.11942520230221
150,1.21118856710417,1.11958581947414
150,1.2130217478008,1.12018464884562
150,1.21485661031482,1.12222758285066
150,1.21669315773496,1.12468094525893
150,1.21853139315849,1.12654057084938
150,1.2203713196912,1.12976606678262
150,1.22221294044747,1.13229825872605
150,1.22405625855031,1.13278499757168
150,1.22590127713134,1.13423708597471
150,1.22774799933087,1.13461866293422
150,1.22959642829794,1.13503188187741
150,1.23144656719028,1.13547191235228
150,1.23329841917444,1.13588368244311
150,1.23515198742574,1.13784908987264
150,1.23700727512836,1.13855665874298
150,1.23886428547533,1.13932132109301
150,1.2407230216686,1.14150681134896
150,1.24258348691903,1.14186098314264
150,1.24444568444649,1.14227246777669
150,1.24630961747982,1.14462841086054
150,1.2481752892569,1.14619576688506
150,1.25004270302469,1.14788880791337
150,1.25191186203924,1.15358893758857
150,1.25378276956576,1.15371684218268
150,1.25565542887861,1.15899875954233
150,1.25752984326135,1.16122128977087
150,1.25940601600682,1.16316181543104
150,1.2612839504171,1.16487381394834
150,1.26316364980358,1.16664509625379
150,1.26504511748702,1.16787674830804
150,1.26692835679754,1.17098834953534
150,1.26881337107469,1.17256547123506
150,1.27070016366746,1.1741735768349
150,1.27258873793432,1.177098471519
150,1.2744790972433,1.18019168284882
150,1.27637124497194,1.1833760144541
150,1.27826518450741,1.18430650925685
150,1.28016091924651,1.18490262279466
150,1.28205845259568,1.18765831880395
150,1.28395778797109,1.18835303619589
150,1.28585892879866,1.18900885061403
150,1.28776187851405,1.18940470642398
150,1.28966664056279,1.18951169163956
150,1.29157321840022,1.19178650128726
150,1.29348161549158,1.191898815045
150,1.29539183531206,1.19197300775114
150,1.29730388134679,1.19384607426155
150,1.29921775709092,1.19674311983685
150,1.30113346604965,1.20128856016115
150,1.30305101173825,1.20408692662712
150,1.30497039768211,1.20502404667262
150,1.30689162741679,1.20505221128104
150,1.30881470448803,1.20579010626515
150,1.31073963245183,1.20588237979824
150,1.31266641487446,1.20610386084165
150,1.3145950553325,1.20622198267871
150,1.31652555741289,1.20695450773715
150,1.31845792471297,1.20826933651981
150,1.32039216084052,1.20919740768306
150,1.32232826941379,1.21162622463104
150,1.32426625406155,1.21591748249051
150,1.32620611842314,1.21633451453605
150,1.32814786614848,1.21967502019735
150,1.33009150089814,1.22230585874259
150,1.33203702634339,1.22481132074138
150,1.33398444616619,1.22562159123144
150,1.33593376405929,1.22718700337936
150,1.33788498372626,1.22750774527325
150,1.33983810888148,1.22810765467363
150,1.34179314325025,1.22941675794789
150,1.34375009056881,1.23019565293662
150,1.34570895458437,1.2308845274002
150,1.34766973905514,1.23161917489619
150,1.34963244775044,1.23277654573972
150,1.35159708445066,1.2345988681607
150,1.35356365294736,1.23501457889038
150,1.35553215704329,1.23677704581527
150,1.35750260055243,1.24015037924116
150,1.35947498730006,1.24026589541802
150,1.36144932112278,1.24131547391523
150,1.36342560586856,1.2442202835673
150,1.36540384539681,1.24691397700408
150,1.36738404357838,1.24759079529072
150,1.36936620429563,1.24865100702636
150,1.37135033144249,1.2491824344716
150,1.37333642892447,1.24918798537328
150,1.37532450065875,1.25057822880544
150,1.37731455057419,1.25198753838712
150,1.37930658261138,1.254376839236
150,1.38130060072272,1.25533238447109
150,1.38329660887242,1.25582168690673
150,1.38529461103659,1.2565111447479
150,1.38729461120326,1.25872795880678
150,1.38929661337243,1.26353822403559
150,1.39130062155613,1.26658879409614
150,1.39330663977847,1.26764963577034
150,1.39531467207566,1.26813114586167
150,1.39732472249611,1.26960985059471
150,1.39933679510042,1.26968103999495
150,1.40135089396147,1.27752530229098
150,1.40336702316446,1.27789685645738
150,1.40538518680695,1.27834026077383
150,1.40740538899892,1.28063275687561
150,1.40942763386282,1.28199667060716
150,1.41145192553361,1.28333332654794
150,1.41347826815882,1.28493999824909
150,1.41550666589861,1.28873176930295
150,1.4175371229258,1.28889485639329
150,1.41956964342594,1.2920017108951
150,1.42160423159733,1.29335558305045
150,1.42364089165113,1.29362317496197
150,1.42567962781136,1.29592492016636
150,1.42772044431497,1.29822208124126
150,1.4297633454119,1.29933075206206
150,1.43180833536512,1.2997118925266
150,1.4338554184507,1.30053859194737
150,1.43590459895783,1.30215219500096
150,1.43795588118893,1.30308701917406
150,1.44000926945966,1.30397229714934
150,1.44206476809896,1.3060293086272
150,1.44412238144918,1.3072338656733
150,1.44618211386604,1.30973985651791
150,1.44824396971875,1.31415396460304
150,1.45030795339006,1.32166215095683
150,1.45237406927629,1.32204176456447
150,1.45444232178739,1.3235727268619
150,1.45651271534703,1.32359972384162
150,1.4585852543926,1.32931669196247
150,1.46065994337532,1.33012580347232
150,1.46273678676029,1.33062055357471
150,1.4648157890265,1.33103807435205
150,1.46689695466694,1.33245873136024
150,1.46898028818866,1.3438051322524
150,1.47106579411277,1.34455494515757
150,1.47315347697456,1.34678943779227
150,1.47524334132355,1.34935594495802
150,1.47733539172351,1.34955789711079
150,1.47942963275256,1.35237202444408
150,1.48152606900322,1.3553728741877
150,1.48362470508245,1.35600318393817
150,1.48572554561176,1.35797784537115
150,1.4878285952272,1.35813557691431
150,1.48993385857948,1.36026699276921
150,1.49204134033403,1.36057413326193
150,1.494151045171,1.36096597697624
150,1.49626297778541,1.36140632870039
150,1.49837714288714,1.36352994105782
150,1.50049354520104,1.36426621632467
150,1.50261218946695,1.36581492746749
150,1.50473308043983,1.36694600997098
150,1.50685622288975,1.36731964706303
150,1.50898162160199,1.37190211645707
150,1.51110928137712,1.37239696275827
150,1.51323920703104,1.37661008065962
150,1.51537140339503,1.3772437448878
150,1.51750587531588,1.37931220213747
150,1.51964262765588,1.38183612558075
150,1.52178166529293,1.38748509223219
150,1.52392299312061,1.39073280217531
150,1.52606661604822,1.39147308074312
150,1.52821253900088,1.39320204414696
150,1.53036076691955,1.39562573618513
150,1.53251130476117,1.397158633751
150,1.53466415749864,1.3986593793123
150,1.53681933012098,1.3991055741763
150,1.53897682763333,1.40136216937753
150,1.54113665505706,1.40422067503864
150,1.54329881742981,1.40461513561132
150,1.54546331980558,1.40710792479073
150,1.5476301672548,1.40832799129686
150,1.54979936486441,1.41191649659497
150,1.5519709177379,1.41227687099574
150,1.55414483099541,1.41575034672273
150,1.5563211097738,1.41754446740556
150,1.55849975922671,1.41807972135219
150,1.56068078452465,1.42500956966931
150,1.56286419085503,1.42563919360437
150,1.56504998342232,1.42577578140334
150,1.56723816744804,1.42979713593739
150,1.56942874817087,1.43130138853992
150,1.57162173084673,1.43136102788574
150,1.57381712074884,1.43185591660854
150,1.57601492316781,1.43261720746695
150,1.57821514341171,1.43365892516345
150,1.58041778680615,1.43461116093266
150,1.58262285869435,1.43669117203824
150,1.58483036443723,1.43777968747465
150,1.58704030941346,1.43965147943769
150,1.5892526990196,1.44093721611979
150,1.59146753867009,1.44169369525376
150,1.59368483379742,1.44419487270012
150,1.59590458985214,1.44430496527678
150,1.59812681230299,1.44438939661015
150,1.60035150663694,1.44803209728957
150,1.6025786783593,1.44990988509501
150,1.60480833299379,1.45003607593151
150,1.60704047608263,1.45073205171953
150,1.60927511318662,1.45263312278443
150,1.6115122498852,1.45336497230053
150,1.61375189177658,1.4548710449026
150,1.61599404447777,1.45589883396457
150,1.61823871362473,1.45741508255244
150,1.62048590487238,1.45928076993158
150,1.62273562389475,1.46043005653832
150,1.62498787638502,1.46146455231938
150,1.62724266805564,1.46337268839587
150,1.62950000463839,1.46339217879858
150,1.63175989188448,1.46889212470553
150,1.63402233556466,1.47625678628045
150,1.63628734146926,1.4771193525213
150,1.63855491540831,1.47828290636973
150,1.64082506321164,1.48102742828982
150,1.64309779072894,1.48589133103431
150,1.64537310382986,1.49198461007379
150,1.64765100840412,1.49429033193916
150,1.64993151036159,1.49473068601065
150,1.65221461563235,1.49690768436444
150,1.65450033016685,1.49976081407165
150,1.65678865993594,1.50128329454861
150,1.659079610931,1.50170256645078
150,1.66137318916401,1.50926167182686
150,1.66366940066768,1.51220107931161
150,1.66596825149549,1.51251650387438
150,1.66826974772185,1.51319818889349
150,1.67057389544214,1.51610956613892
150,1.67288070077284,1.52170864097325
150,1.67519016985164,1.52591758122943
150,1.67750230883747,1.52711788222821
150,1.6798171239107,1.52830975073743
150,1.68213462127313,1.52873156852718
150,1.6844548071482,1.53139239357327
150,1.68677768778098,1.53840730562751
150,1.68910326943836,1.53973405315552
150,1.6914315584091,1.54504981603548
150,1.69376256100397,1.54835061163449
150,1.69609628355581,1.55053504501386
150,1.69843273241967,1.55746684723977
150,1.70077191397287,1.55968335087558
150,1.70311383461517,1.56602223980279
150,1.70545850076882,1.56621958546143
150,1.70780591887868,1.56776643147641
150,1.71015609541233,1.56921413591252
150,1.71250903686019,1.5735410915066
150,1.7148647497356,1.57452133571965
150,1.71722324057495,1.57486863389736
150,1.71958451593778,1.5749755738833
150,1.72194858240689,1.57601303103551
150,1.72431544658846,1.58113016507348
150,1.72668511511212,1.58136981504802
150,1.72905759463113,1.58400705465259
150,1.73143289182244,1.58506889918065
150,1.73381101338682,1.58639342407405
150,1.73619196604897,1.59052841351997
150,1.73857575655764,1.59211949887553
150,1.74096239168572,1.59305557998193
150,1.74335187823041,1.5967521856313
150,1.74574422301327,1.59800911800462
150,1.74813943288039,1.60234043718044
150,1.75053751470247,1.60368993017169
150,1.75293847537497,1.60890735794291
150,1.7553423218182,1.61016008827928
150,1.75774906097747,1.61445428956409
150,1.76015869982317,1.62168436427762
150,1.76257124535093,1.62364914148113
150,1.76498670458173,1.62368164248737
150,1.76740508456201,1.63722574818128
150,1.7698263923638,1.63849049058038
150,1.77225063508486,1.63939790979602
150,1.77467781984878,1.6409454289774
150,1.77710795380511,1.64175354911918
150,1.77954104412952,1.64234729412119
150,1.78197709802387,1.64347688377679
150,1.7844161227164,1.647677937417
150,1.78685812546179,1.64962759472057
150,1.78930311354135,1.6545047829953
150,1.79175109426313,1.65845947931208
150,1.79420207496203,1.65871807513568
150,1.79665606299996,1.66016048269397
150,1.79911306576598,1.66260148443803
150,1.80157309067638,1.66376283568527
150,1.80403614517487,1.66437225701276
150,1.8065022367327,1.66470716090165
150,1.80897137284878,1.66579154481423
150,1.81144356104984,1.6660140430205
150,1.81391880889054,1.66682160812779
150,1.81639712395364,1.6679827253614
150,1.81887851385011,1.66817164196123
150,1.82136298621929,1.66820039588612
150,1.82385054872903,1.6708767518914
150,1.82634120907582,1.67538454188499
150,1.82883497498495,1.67944773337453
150,1.83133185421063,1.67984525916666
150,1.83383185453615,1.68053014891973
150,1.83633498377403,1.68244820739072
150,1.83884124976617,1.68889773236027
150,1.84135066038396,1.69063607201882
150,1.84386322352848,1.69354446820479
150,1.84637894713062,1.69872222470076
150,1.84889783915124,1.69887936772014
150,1.85141990758129,1.70105754907204
150,1.85394516044203,1.70762483669071
150,1.85647360578511,1.70799051250923
150,1.85900525169277,1.7093646460167
150,1.86154010627798,1.71046264558571
150,1.86407817768459,1.71120536818903
150,1.8666194740875,1.71275537404538
150,1.86916400369281,1.71325021947479
150,1.87171177473799,1.71529259809356
150,1.87426279549201,1.71564157924695
150,1.87681707425555,1.71818443509748
150,1.8793746193611,1.72105798623825
150,1.88193543917319,1.72216530392751
150,1.8844995420885,1.72246938436974
150,1.88706693653606,1.7229444354279
150,1.88963763097739,1.7247126406108
150,1.89221163390668,1.72801837854934
150,1.89478895385098,1.7296097046686
150,1.89736959937032,1.73838898379123
150,1.89995357905792,1.7405482921417
150,1.90254090154036,1.74161969339155
150,1.90513157547773,1.74345806826464
150,1.90772560956382,1.74500702606234
150,1.9103230125263,1.74552545764817
150,1.91292379312686,1.74726730338521
150,1.91552796016146,1.75323617098142
150,1.91813552246043,1.75454561607438
150,1.92074648888869,1.75567328978762
150,1.92336086834593,1.75709096108294
150,1.92597866976679,1.75976231651711
150,1.92859990212103,1.75983457990972
150,1.93122457441373,1.76229022756349
150,1.93385269568547,1.76308152064691
150,1.93648427501251,1.76630719718025
150,1.93911932150699,1.76880400143726
150,1.94175784431712,1.7710070371589
150,1.94439985262734,1.77101112291606
150,1.94704535565858,1.77139311274533
150,1.94969436266836,1.77177065158046
150,1.95234688295107,1.77286320703002
150,1.9550029258381,1.77529386412717
150,1.95766250069811,1.77550143668465
150,1.96032561693713,1.77626579241459
150,1.96299228399886,1.77632298105326
150,1.9656625113648,1.77996814344402
150,1.96833630855448,1.78359278713673
150,1.97101368512568,1.78590330233443
150,1.97369465067458,1.78622148952072
150,1.97637921483604,1.79026583833716
150,1.97906738728374,1.79026710021694
150,1.98175917773046,1.79115404227554
150,1.98445459592819,1.79465423630135
150,1.98715365166846,1.7967413365047
150,1.98985635478246,1.80362075091637
150,1.9925627151413,1.80428743596448
150,1.99527274265622,1.80476108192686
150,1.99798644727879,1.8054290955666
150,2.00070383900118,1.80779531160345
150,2.0034249278563,1.80838893766894
150,2.00614972391809,1.81023024842716
150,2.00887823730172,1.81077741893479
150,2.01161047816381,1.8112011034285
150,2.01434645670266,1.81129793632855
150,2.01708618315848,1.81228496483127
150,2.01982966781365,1.81425827005652
150,2.02257692099287,1.8148518201786
150,2.02532795306349,1.81935944968375
150,2.02808277443568,1.81956063455774
150,2.03084139556269,1.81980464748456
150,2.03360382694109,1.82004776920578
150,2.03637007911099,1.82494999821035
150,2.03914016265631,1.82687837201044
150,2.04191408820501,1.82734860568132
150,2.04469186642932,1.83209762052713
150,2.04747350804601,1.83780670404401
150,2.05025902381661,1.83883668916062
150,2.05304842454771,1.841634777664
150,2.05584172109115,1.84643111896928
150,2.05863892434432,1.84740604607777
150,2.06144004525038,1.84949050100676
150,2.06424509479855,1.85250847673065
150,2.06705408402435,1.8535506570004
150,2.06986702400985,1.85856676487335
150,2.07268392588397,1.86448450380463
150,2.07550480082269,1.86609316324205
150,2.07832966004938,1.8697122043604
150,2.081158514835,1.87128752641008
150,2.08399137649843,1.87180759277386
150,2.0868282564067,1.87225415737925
150,2.08966916597528,1.87399339214076
150,2.09251411666836,1.87672365898104
150,2.09536311999913,1.87704101668586
150,2.09821618753004,1.87776776565551
150,2.10107333087309,1.88166684486592
150,2.10393456169013,1.88729872091679
150,2.10679989169312,1.88930616262355
150,2.10966933264444,1.89123211896683
150,2.11254289635717,1.8932007953486
150,2.11542059469537,1.89566634790003
150,2.11830243957439,1.89687599611384
150,2.12118844296118,1.90122580369762
150,2.12407861687454,1.907264676552
150,2.12697297338547,1.90986112418653
150,2.12987152461745,1.91056328891605
150,2.13277428274675,1.91061163967973
150,2.13568126000271,1.91500711592966
150,2.13859246866811,1.91667948486165
150,2.14150792107943,1.91767123852623
150,2.14442762962716,1.91831756113822
150,2.14735160675616,1.92189353940629
150,2.15027986496593,1.92222747886677
150,2.15321241681099,1.92374273824579
150,2.15614927490112,1.92524633718312
150,2.15909045190177,1.93038478797503
150,2.16203596053432,1.93628659430937
150,2.16498581357645,1.93809227402753
150,2.16794002386248,1.94183443277716
150,2.17089860428366,1.94632162465485
150,2.17386156778854,1.9465279365661
150,2.17682892738333,1.94833140106036
150,2.17980069613218,1.94958982225584
150,2.18277688715758,1.95214610115749
150,2.1857575136407,1.9525918504942
150,2.18874258882171,1.95314882490535
150,2.19173212600017,1.95607406032646
150,2.19472613853536,1.95761410267415
150,2.19772463984664,1.95987987528389
150,2.20072764341383,1.9629312345234
150,2.20373516277756,1.96401380591868
150,2.20674721153964,1.96476567718382
150,2.20976380336341,1.96656582876422
150,2.21278495197414,1.97035079745739
150,2.2158106711594,1.98213395287501
150,2.21884097476943,1.98285243107912
150,2.22187587671749,1.98368747533537
150,2.22491539098033,1.98760010990057
150,2.22795953159846,1.98767987783735
150,2.23100831267666,1.99011990477959
150,2.23406174838426,1.99483518105576
150,2.23711985295561,1.99614194042931
150,2.24018264069047,1.99664555054225
150,2.24325012595436,1.9982697451234
150,2.24632232317904,2.00275158899183
150,2.24939924686286,2.00707101165867
150,2.25248091157117,2.01076921587689
150,2.25556733193678,2.01087019768033
150,2.25865852266034,2.01131818658472
150,2.26175449851077,2.01203559616421
150,2.26485527432568,2.01258314753288
150,2.2679608650118,2.01386224114885
150,2.27107128554541,2.01658452323172
150,2.27418655097278,2.01822058210309
150,2.27730667641059,2.01823990577164
150,2.28043167704637,2.0209462326306
150,2.28356156813898,2.02406487941923
150,2.286696365019,2.02867432020915
150,2.28983608308924,2.04043380775593
150,2.29298073782515,2.04234132473023
150,2.29613034477528,2.04303307220747
150,2.29928491956178,2.04567490415628
150,2.30244447788081,2.04910802724138
150,2.30560903550307,2.05163471494159
150,2.30877860827422,2.0520276058836
150,2.31195321211536,2.05369092385393
150,2.31513286302356,2.05615456384374
150,2.31831757707229,2.05701351267803
150,2.32150737041192,2.05720172740565
150,2.32470225927023,2.05906245448908
150,2.3279022599529,2.06270789854185
150,2.33110738884398,2.06741022765678
150,2.33431766240644,2.07067253189694
150,2.33753309718263,2.07301479186045
150,2.34075370979484,2.07935652636806
150,2.34397951694577,2.07937562778298
150,2.34721053541908,2.07980674598665
150,2.3504467820799,2.0823478967589
150,2.35368827387537,2.08564020182386
150,2.35693502783515,2.08650212340121
150,2.36018706107199,2.0865076948322
150,2.36344439078223,2.08829011870626
150,2.3667070342464,2.08868088130764
150,2.36997500882971,2.09404633209823
150,2.37324833198265,2.09758688923967
150,2.37652702124151,2.09814041734823
150,2.379811094229,2.10549494948922
150,2.38310056865476,2.10583905224302
150,2.38639546231596,2.1064457875855
150,2.38969579309787,2.11760280300542
150,2.39300157897447,2.12000540316202
150,2.39631283800899,2.12530530940414
150,2.39962958835454,2.1260698561239
150,2.4029518482547,2.13262546730474
150,2.40627963604409,2.13809668471346
150,2.40961297014903,2.13968102152202
150,2.41295186908811,2.13983275800649
150,2.41629635147283,2.14654583871521
150,2.41964643600822,2.1468264707043
150,2.42300214149346,2.14762653740541
150,2.42636348682249,2.1490338337565
150,2.42973049098472,2.15061215869038
150,2.43310317306559,2.15395894436049
150,2.43648155224728,2.15536774431764
150,2.43986564780933,2.1575994899941
150,2.44325547912931,2.15843126824105
150,2.4466510656835,2.16433175217392
150,2.45005242704754,2.16985057465362
150,2.4534595828971,2.17077524437932
150,2.45687255300862,2.17683289266971
150,2.46029135725992,2.18150213797234
150,2.46371601563094,2.18482146577256
150,2.46714654820445,2.18525303917822
150,2.47058297516673,2.1862712758702
150,2.47402531680827,2.18643222966232
150,2.47747359352455,2.18923210260747
150,2.4809278258167,2.19204818278394
150,2.48438803429227,2.19830895010299
150,2.48785423966594,2.20484583858565
150,2.49132646276029,2.20682131706644
150,2.49480472450654,2.20778683619831
150,2.49828904594531,2.20960438994149
150,2.50177944822737,2.21453903234917
150,2.50527595261443,2.21587002141808
150,2.5087785804799,2.21786873358541
150,2.51228735330969,2.21977358193362
150,2.51580229270298,2.22374275832958
150,2.51932342037305,2.22720419220248
150,2.52285075814804,2.22816826744328
150,2.52638432797181,2.22827211337615
150,2.52992415190473,2.23319766527912
150,2.5334702521245,2.24050611152252
150,2.53702265092701,2.2455183179404
150,2.54058137072717,2.24733497494988
150,2.54414643405974,2.25114067871077
150,2.5477178635802,2.25622161527364
150,2.55129568206565,2.26036680098798
150,2.55487991241562,2.26993836299746
150,2.55847057765297,2.2822048210454
150,2.56206770092479,2.28241299124612
150,2.56567130550332,2.28373039656667
150,2.56928141478678,2.28407372499172
150,2.57289805230035,2.28645587715032
150,2.57652124169705,2.28993214630927
150,2.5801510067587,2.29128745308437
150,2.58378737139681,2.29234696237319
150,2.58743035965359,2.29239285829804
150,2.59107999570285,2.3044618814955
150,2.59473630385098,2.31705493701409
150,2.59839930853791,2.32319050030185
150,2.60206903433813,2.32689459572456
150,2.60574550596164,2.33231339928036
150,2.60942874825494,2.3327216076659
150,2.61311878620207,2.33524877293166
150,2.61681564492564,2.33670938319894
150,2.62051934968779,2.33878698672449
150,2.62422992589128,2.34012204019056
150,2.62794739908053,2.34132315859068
150,2.63167179494266,2.34307202820268
150,2.63540313930856,2.3445580965787
150,2.63914145815396,2.34517232081927
150,2.64288677760055,2.34737578352268
150,2.64663912391701,2.35084253804971
150,2.65039852352016,2.35479574626272
150,2.65416500297609,2.35621791567504
150,2.65793858900124,2.35922159877184
150,2.66171930846358,2.36114648456561
150,2.66550718838372,2.36177230614601
150,2.6693022559361,2.36434342338889
150,2.67310453845015,2.36470000211926
150,2.67691406341146,2.36939242490275
150,2.68073085846298,2.37084069492517
150,2.68455495140623,2.37807628985326
150,2.68838637020251,2.37831778894558
150,2.69222514297412,2.38453746709815
150,2.6960712980056,2.38561719653958
150,2.699924863745,2.38757032200798
150,2.70378586880512,2.40290841744446
150,2.70765434196478,2.40520359941204
150,2.71153031217014,2.40566279081015
150,2.71541380853596,2.40828704829906
150,2.71930486034694,2.41067202700608
150,2.72320349705904,2.41473848689276
150,2.7271097483008,2.41543611863197
150,2.73102364387472,2.41620871257995
150,2.73494521375861,2.41962675837107
150,2.73887448810694,2.42072605845612
150,2.74281149725228,2.42227540535614
150,2.74675627170669,2.42778662330516
150,2.75070884216311,2.42920121313574
150,2.75466923949684,2.43066976301656
150,2.75863749476693,2.43289685944152
150,2.7626136392177,2.43290246461017
150,2.76659770428018,2.44079642028687
150,2.77058972157361,2.4455087405447
150,2.77458972290695,2.45101371056552
150,2.77859774028038,2.45489927749256
150,2.78261380588687,2.45569662687452
150,2.78663795211371,2.46171996243489
150,2.79067021154408,2.46213953780406
150,2.79471061695863,2.46619634960769
150,2.79875920133709,2.47013659834774
150,2.80281599785988,2.47260162023822
150,2.80688103990972,2.48133633441909
150,2.81095436107333,2.48169907673026
150,2.81503599514303,2.48629487557716
150,2.81912597611849,2.49434401928026
150,2.82322433820836,2.49486870224281
150,2.82733111583205,2.4994170882199
150,2.83144634362141,2.50350378811437
150,2.83557005642252,2.5044543918279
150,2.83970228929747,2.50543470011476
150,2.84384307752608,2.50914144032726
150,2.8479924566078,2.51876371059897
150,2.85215046226347,2.51958937216456
150,2.85631713043718,2.51970060001185
150,2.86049249729815,2.52970105249585
150,2.86467659924259,2.53128114475875
150,2.86886947289565,2.53212149183252
150,2.87307115511327,2.5345743275321
150,2.8772816829842,2.53491477601233
150,2.8815010938319,2.53497272238928
150,2.88572942521657,2.53619092319488
150,2.88996671493714,2.53729503756456
150,2.8942130010333,2.54303018663625
150,2.89846832178753,2.54319146153974
150,2.90273271572721,2.55358142870727
150,2.90700622162668,2.55554763298541
150,2.91128887850937,2.56244072135102
150,2.91558072564992,2.56678924929316
150,2.91988180257638,2.56712204353987
150,2.92419214907235,2.56744020004131
150,2.92851180517921,2.5675859363553
150,2.93284081119835,2.57120174124536
150,2.93717920769344,2.57889755597649
150,2.94152703549268,2.591247253602
