"normal_quantile","empirical_quantile"
-0.855092393981161,-0.569366056944381
-0.853287302021687,-0.56917114404764
-0.851484986103825,-0.562889993685222
-0.849685431865557,-0.56251280522748
-0.847888625046531,-0.561755059003221
-0.846094551487065,-0.561008100522857
-0.844303197127159,-0.560158564301927
-0.842514548005526,-0.557875747544686
-0.840728590258628,-0.552777135012968
-0.838945310119727,-0.552485283804963
-0.837164693917946,-0.552458586466753
-0.835386728077346,-0.551886170042503
-0.833611399116005,-0.549349945896724
-0.83183869364512,-0.549187474943445
-0.830068598368107,-0.548531617666657
-0.828301100079719,-0.544792238152945
-0.82653618566518,-0.543033808411976
-0.824773842099314,-0.542166888684997
-0.823014056445699,-0.540108932628554
-0.821256815855823,-0.539305240840961
-0.819502107568254,-0.53544552336013
-0.817749918907815,-0.535335286007389
-0.816000237284776,-0.533776924147671
-0.814253050194045,-0.531067958979511
-0.812508345214382,-0.526296085195329
-0.810766110007609,-0.525888286061673
-0.809026332317838,-0.525008488640541
-0.807288999970703,-0.523495048005938
-0.805554100872606,-0.522649855345294
-0.803821623009965,-0.520410781275013
-0.802091554448476,-0.51981843692186
-0.800363883332384,-0.519549096738781
-0.798638597883754,-0.517185892802998
-0.796915686401765,-0.516657309547273
-0.795195137261994,-0.512280494241911
-0.793476938915726,-0.510693943719894
-0.791761079889259,-0.509409282557341
-0.790047548783223,-0.508418065185342
-0.788336334271905,-0.508363972662395
-0.78662742510258,-0.504252839376789
-0.784920810094854,-0.501150475184705
-0.783216478140011,-0.496289291054192
-0.781514418200367,-0.496182740142974
-0.779814619308631,-0.495651271749067
-0.77811707056728,-0.495235930195571
-0.776421761147928,-0.494912398075574
-0.774728680290713,-0.493777944776009
-0.773037817303688,-0.491452755100178
-0.771349161562216,-0.487667681286205
-0.769662702508375,-0.486265587823413
-0.767978429650366,-0.484870795103932
-0.766296332561931,-0.483764405317668
-0.764616400881776,-0.482781011132422
-0.762938624313,-0.482623792536395
-0.761262992622531,-0.482255530345777
-0.759589495640564,-0.481732352576331
-0.757918123260016,-0.479108025533584
-0.756248865435971,-0.478655047984285
-0.754581712185147,-0.477032460437795
-0.752916653585357,-0.476119862371072
-0.75125367977498,-0.47535711885558
-0.749592780952441,-0.473845014930784
-0.74793394737569,-0.471252656403058
-0.746277169361692,-0.471048471163697
-0.74462243728592,-0.470053124521978
-0.742969741581853,-0.468351478745055
-0.741319072740479,-0.468000878604546
-0.73967042130981,-0.465907253825805
-0.738023777894388,-0.465859194605067
-0.73637913315481,-0.465249597630212
-0.734736477807254,-0.464489097874274
-0.733095802623004,-0.463161038586448
-0.731457098427988,-0.461122814454055
-0.729820356102314,-0.46101540718864
-0.72818556657982,-0.457552748160509
-0.726552720847617,-0.454412529902934
-0.724921809945647,-0.452402190290319
